id,month_year,state_board_id,port_board_id,port_type,country_code,country_name,status,data_submitted_for_approval_on,approved_on,created_by_user_id,updated_by_user_id,created_on,modified_on
1,2021-06-01 00:00:00,,10,Major,94,INDIA-SRI LANKA,Approved,,,61,,2021-07-13 11:51:33,
2,2021-06-01 00:00:00,,10,Major,94,INDIA-SRI LANKA,Approved,,,61,,2021-07-15 10:51:22,
4,2021-04-01 00:00:00,,3,Major,91,India,Approved,,,40,,2021-07-24 18:55:20,
5,2021-04-01 00:00:00,,3,Major,880,Bangladesh,Approved,,,40,,2021-07-24 18:55:20,
6,2021-04-01 00:00:00,,3,Major,95,Myanmar,Approved,,,40,,2021-07-24 18:55:20,
7,2021-04-01 00:00:00,,3,Major,850,North korea,Approved,,,40,,2021-07-24 18:55:20,
8,2021-05-01 00:00:00,,3,Major,91,India,Approved,,,40,,2021-07-24 18:56:29,
9,2021-05-01 00:00:00,,3,Major,880,Bangladesh,Approved,,,40,,2021-07-24 18:56:29,
10,2021-05-01 00:00:00,,3,Major,95,Myanmar,Approved,,,40,,2021-07-24 18:56:29,
11,2021-05-01 00:00:00,,3,Major,850,North korea,Approved,,,40,,2021-07-24 18:56:29,
12,2021-06-01 00:00:00,,3,Major,91,India,Approved,,,40,,2021-07-24 18:56:43,
13,2021-06-01 00:00:00,,3,Major,880,Bangladesh,Approved,,,40,,2021-07-24 18:56:43,
14,2021-06-01 00:00:00,,3,Major,95,Myanmar,Approved,,,40,,2021-07-24 18:56:43,
15,2021-06-01 00:00:00,,3,Major,850,North korea,Approved,,,40,,2021-07-24 18:56:43,
16,2021-06-01 00:00:00,,11,Major,973,BAHRAIN,Approved,,,30,,2021-07-26 14:27:20,
17,2021-06-01 00:00:00,,11,Major,880,BANGLADESH,Approved,,,30,,2021-07-26 14:27:20,
18,2021-06-01 00:00:00,,11,Major,32,Belgium,Approved,,,30,,2021-07-26 14:27:20,
19,2021-06-01 00:00:00,,11,Major,229,Benin,Approved,,,30,,2021-07-26 14:27:20,
20,2021-06-01 00:00:00,,11,Major,86,China,Approved,,,30,,2021-07-26 14:27:20,
21,2021-06-01 00:00:00,,11,Major,269,COMOROS,Approved,,,30,,2021-07-26 14:27:20,
22,2021-06-01 00:00:00,,11,Major,242,Congo (Brazzaville),Approved,,,30,,2021-07-26 14:27:20,
23,2021-06-01 00:00:00,,11,Major,253,DJIBOUTI,Approved,,,30,,2021-07-26 14:27:20,
24,2021-06-01 00:00:00,,11,Major,20,Egypt,Approved,,,30,,2021-07-26 14:27:20,
25,2021-06-01 00:00:00,,11,Major,251,Ethiopia,Approved,,,30,,2021-07-26 14:27:20,
26,2021-06-01 00:00:00,,11,Major,33,France,Approved,,,30,,2021-07-26 14:27:20,
27,2021-06-01 00:00:00,,11,Major,49,Germany,Approved,,,30,,2021-07-26 14:27:20,
28,2021-06-01 00:00:00,,11,Major,233,Ghana,Approved,,,30,,2021-07-26 14:27:20,
29,2021-06-01 00:00:00,,11,Major,30,Greece,Approved,,,30,,2021-07-26 14:27:20,
30,2021-06-01 00:00:00,,11,Major,852,Hong Kong,Approved,,,30,,2021-07-26 14:27:20,
31,2021-06-01 00:00:00,,11,Major,91,India,Approved,,,30,,2021-07-26 14:27:20,
32,2021-06-01 00:00:00,,11,Major,98,"IRAN, ISLAMIC REPUBLIC OF",Approved,,,30,,2021-07-26 14:27:20,
33,2021-06-01 00:00:00,,11,Major,964,IRAQ,Approved,,,30,,2021-07-26 14:27:20,
34,2021-06-01 00:00:00,,11,Major,972,Israel,Approved,,,30,,2021-07-26 14:27:20,
35,2021-06-01 00:00:00,,11,Major,39,Italy,Approved,,,30,,2021-07-26 14:27:20,
36,2021-06-01 00:00:00,,11,Major,962,Jordan,Approved,,,30,,2021-07-26 14:27:20,
37,2021-06-01 00:00:00,,11,Major,254,Kenya,Approved,,,30,,2021-07-26 14:27:20,
38,2021-06-01 00:00:00,,11,Major,82,"Korea, South",Approved,,,30,,2021-07-26 14:27:20,
39,2021-06-01 00:00:00,,11,Major,961,Lebanon,Approved,,,30,,2021-07-26 14:27:20,
40,2021-06-01 00:00:00,,11,Major,60,Malaysia,Approved,,,30,,2021-07-26 14:27:20,
41,2021-06-01 00:00:00,,11,Major,356,Malta,Approved,,,30,,2021-07-26 14:27:20,
42,2021-06-01 00:00:00,,11,Major,230,Mauritius,Approved,,,30,,2021-07-26 14:27:20,
43,2021-06-01 00:00:00,,11,Major,212,Morocco,Approved,,,30,,2021-07-26 14:27:20,
44,2021-06-01 00:00:00,,11,Major,31,Netherlands,Approved,,,30,,2021-07-26 14:27:20,
45,2021-06-01 00:00:00,,11,Major,234,Nigeria,Approved,,,30,,2021-07-26 14:27:20,
46,2021-06-01 00:00:00,,11,Major,968,Oman,Approved,,,30,,2021-07-26 14:27:20,
47,2021-06-01 00:00:00,,11,Major,92,Pakistan,Approved,,,30,,2021-07-26 14:27:20,
48,2021-06-01 00:00:00,,11,Major,974,Qatar,Approved,,,30,,2021-07-26 14:27:20,
50,2021-06-01 00:00:00,,11,Major,966,Saudi Arabia,Approved,,,30,,2021-07-26 14:27:20,
51,2021-06-01 00:00:00,,11,Major,248,Seychelles,Approved,,,30,,2021-07-26 14:27:20,
52,2021-06-01 00:00:00,,11,Major,65,SINGAPORE,Approved,,,30,,2021-07-26 14:27:20,
53,2021-06-01 00:00:00,,11,Major,27,South Africa,Approved,,,30,,2021-07-26 14:27:20,
54,2021-06-01 00:00:00,,11,Major,82,South Korea,Approved,,,30,,2021-07-26 14:27:20,
55,2021-06-01 00:00:00,,11,Major,34,Spain,Approved,,,30,,2021-07-26 14:27:20,
56,2021-06-01 00:00:00,,11,Major,94,Sri lanka,Approved,,,30,,2021-07-26 14:27:20,
57,2021-06-01 00:00:00,,11,Major,886,Taiwan,Approved,,,30,,2021-07-26 14:27:20,
58,2021-06-01 00:00:00,,11,Major,255,TANZANIA,Approved,,,30,,2021-07-26 14:27:20,
59,2021-06-01 00:00:00,,11,Major,66,Thailand,Approved,,,30,,2021-07-26 14:27:20,
60,2021-06-01 00:00:00,,11,Major,228,Togo,Approved,,,30,,2021-07-26 14:27:20,
61,2021-06-01 00:00:00,,11,Major,1868,Trinidad And Tobago,Approved,,,30,,2021-07-26 14:27:20,
62,2021-06-01 00:00:00,,11,Major,90,Turkey,Approved,,,30,,2021-07-26 14:27:20,
63,2021-06-01 00:00:00,,11,Major,380,Ukraine,Approved,,,30,,2021-07-26 14:27:20,
64,2021-06-01 00:00:00,,11,Major,971,United Arab Emirates,Approved,,,30,,2021-07-26 14:27:20,
65,2021-06-01 00:00:00,,11,Major,44,United Kingdom,Approved,,,30,,2021-07-26 14:27:20,
66,2021-06-01 00:00:00,,11,Major,255,United Republic of Tanzania,Approved,,,30,,2021-07-26 14:27:20,
67,2021-06-01 00:00:00,,11,Major,1340,United States,Approved,,,30,,2021-07-26 14:27:20,
68,2021-06-01 00:00:00,,11,Major,84,Viet Nam,Approved,,,30,,2021-07-26 14:27:20,
69,2021-06-01 00:00:00,,11,Major,967,YEMEN,Approved,,,30,,2021-07-26 14:27:20,
70,2021-06-01 00:00:00,,11,Major,271,Reunion,Approved,,,31,,2021-07-28 14:43:53,
71,2021-06-01 00:00:00,,11,Major,270,Russian Federation,Approved,,,31,,2021-07-28 14:44:14,
72,2021-07-01 00:00:00,,11,Major,973,Bahrain,Approved,,,30,,2021-08-04 16:38:54,
73,2021-07-01 00:00:00,,11,Major,880,Bangladesh,Approved,,,30,,2021-08-04 16:38:54,
74,2021-07-01 00:00:00,,11,Major,32,Belgium,Approved,,,30,,2021-08-04 16:38:54,
75,2021-07-01 00:00:00,,11,Major,86,China,Approved,,,30,,2021-08-04 16:38:54,
76,2021-07-01 00:00:00,,11,Major,243,Congo,Approved,,,30,,2021-08-04 16:38:54,
77,2021-07-01 00:00:00,,11,Major,253,Djibouti,Approved,,,30,,2021-08-04 16:38:54,
78,2021-07-01 00:00:00,,11,Major,20,Egypt,Approved,,,30,,2021-08-04 16:38:54,
79,2021-07-01 00:00:00,,11,Major,251,Ethiopia,Approved,,,30,,2021-08-04 16:38:54,
80,2021-07-01 00:00:00,,11,Major,33,France,Approved,,,30,,2021-08-04 16:38:54,
81,2021-07-01 00:00:00,,11,Major,49,Germany,Approved,,,30,,2021-08-04 16:38:54,
82,2021-07-01 00:00:00,,11,Major,233,Ghana,Approved,,,30,,2021-08-04 16:38:54,
83,2021-07-01 00:00:00,,11,Major,30,Greece,Approved,,,30,,2021-08-04 16:38:54,
84,2021-07-01 00:00:00,,11,Major,852,Hong Kong,Approved,,,30,,2021-08-04 16:38:54,
85,2021-07-01 00:00:00,,11,Major,91,India,Approved,,,30,,2021-08-04 16:38:54,
86,2021-07-01 00:00:00,,11,Major,98,Iran,Approved,,,30,,2021-08-04 16:38:54,
87,2021-07-01 00:00:00,,11,Major,964,Iraq,Approved,,,30,,2021-08-04 16:38:54,
88,2021-07-01 00:00:00,,11,Major,972,Israel,Approved,,,30,,2021-08-04 16:38:54,
89,2021-07-01 00:00:00,,11,Major,39,Italy,Approved,,,30,,2021-08-04 16:38:54,
90,2021-07-01 00:00:00,,11,Major,962,Jordan,Approved,,,30,,2021-08-04 16:38:54,
91,2021-07-01 00:00:00,,11,Major,254,Kenya,Approved,,,30,,2021-08-04 16:38:54,
92,2021-07-01 00:00:00,,11,Major,82,"Korea, South",Approved,,,30,,2021-08-04 16:38:54,
93,2021-07-01 00:00:00,,11,Major,60,Malaysia,Approved,,,30,,2021-08-04 16:38:54,
94,2021-07-01 00:00:00,,11,Major,356,Malta,Approved,,,30,,2021-08-04 16:38:54,
95,2021-07-01 00:00:00,,11,Major,230,Mauritius,Approved,,,30,,2021-08-04 16:38:54,
96,2021-07-01 00:00:00,,11,Major,212,Morocco,Approved,,,30,,2021-08-04 16:38:54,
97,2021-07-01 00:00:00,,11,Major,95,Myanmar,Approved,,,30,,2021-08-04 16:38:54,
98,2021-07-01 00:00:00,,11,Major,31,Netherlands,Approved,,,30,,2021-08-04 16:38:54,
99,2021-07-01 00:00:00,,11,Major,234,Nigeria,Approved,,,30,,2021-08-04 16:38:54,
100,2021-07-01 00:00:00,,11,Major,968,Oman,Approved,,,30,,2021-08-04 16:38:54,
101,2021-07-01 00:00:00,,11,Major,92,Pakistan,Approved,,,30,,2021-08-04 16:38:54,
102,2021-07-01 00:00:00,,11,Major,351,Portugal,Approved,,,30,,2021-08-04 16:38:54,
103,2021-07-01 00:00:00,,11,Major,974,Qatar,Approved,,,30,,2021-08-04 16:38:54,
104,2021-07-01 00:00:00,,11,Major,271,Reunion,Approved,,,30,,2021-08-04 16:38:54,
105,2021-07-01 00:00:00,,11,Major,270,Russian Federation,Approved,,,30,,2021-08-04 16:38:54,
106,2021-07-01 00:00:00,,11,Major,966,Saudi Arabia,Approved,,,30,,2021-08-04 16:38:54,
107,2021-07-01 00:00:00,,11,Major,248,Seychelles,Approved,,,30,,2021-08-04 16:38:54,
108,2021-07-01 00:00:00,,11,Major,65,Singapore,Approved,,,30,,2021-08-04 16:38:54,
109,2021-07-01 00:00:00,,11,Major,27,South Africa,Approved,,,30,,2021-08-04 16:38:54,
110,2021-07-01 00:00:00,,11,Major,34,Spain,Approved,,,30,,2021-08-04 16:38:54,
111,2021-07-01 00:00:00,,11,Major,94,Sri lanka,Approved,,,30,,2021-08-04 16:38:54,
112,2021-07-01 00:00:00,,11,Major,886,Taiwan,Approved,,,30,,2021-08-04 16:38:54,
113,2021-07-01 00:00:00,,11,Major,255,"Tanzania, United Republic of",Approved,,,30,,2021-08-04 16:38:54,
114,2021-07-01 00:00:00,,11,Major,66,Thailand,Approved,,,30,,2021-08-04 16:38:54,
115,2021-07-01 00:00:00,,11,Major,228,Togo,Approved,,,30,,2021-08-04 16:38:54,
116,2021-07-01 00:00:00,,11,Major,1868,Trinidad And Tobago,Approved,,,30,,2021-08-04 16:38:54,
117,2021-07-01 00:00:00,,11,Major,90,Turkey,Approved,,,30,,2021-08-04 16:38:54,
118,2021-07-01 00:00:00,,11,Major,380,Ukraine,Approved,,,30,,2021-08-04 16:38:54,
119,2021-07-01 00:00:00,,11,Major,971,United Arab Emirates,Approved,,,30,,2021-08-04 16:38:54,
120,2021-07-01 00:00:00,,11,Major,44,United Kingdom,Approved,,,30,,2021-08-04 16:38:54,
121,2021-07-01 00:00:00,,11,Major,1340,United States,Approved,,,30,,2021-08-04 16:38:54,
122,2021-07-01 00:00:00,,11,Major,84,Viet Nam,Approved,,,30,,2021-08-04 16:38:54,
123,2021-07-01 00:00:00,,9,Major,94,Sri Lanka,Approved,,,25,,2021-08-07 15:06:45,
124,2021-07-01 00:00:00,1,107,Non-Major,94,Sri Lanka ,Approved,,,182,,2021-08-10 17:43:04,
125,2021-07-01 00:00:00,,10,Major,94,SRI LANKA,Approved,,,61,,2021-08-19 15:15:48,
126,2021-07-01 00:00:00,,10,Major,94,INDIA-SRI LANKA,Approved,,,61,,2021-08-19 15:16:27,
127,2021-04-01 00:00:00,,11,Major,973,BAHRAIN,Approved,,,30,,2021-08-21 09:23:52,
128,2021-04-01 00:00:00,,11,Major,32,Belgium,Approved,,,30,,2021-08-21 09:23:52,
129,2021-04-01 00:00:00,,11,Major,229,Benin,Approved,,,30,,2021-08-21 09:23:52,
130,2021-04-01 00:00:00,,11,Major,86,CHINA,Approved,,,30,,2021-08-21 09:23:52,
131,2021-04-01 00:00:00,,11,Major,269,COMOROS,Approved,,,30,,2021-08-21 09:23:52,
132,2021-04-01 00:00:00,,11,Major,242,Congo,Approved,,,30,,2021-08-21 09:23:52,
133,2021-04-01 00:00:00,,11,Major,253,DJIBOUTI,Approved,,,30,,2021-08-21 09:23:52,
134,2021-04-01 00:00:00,,11,Major,20,Egypt,Approved,,,30,,2021-08-21 09:23:52,
135,2021-04-01 00:00:00,,11,Major,251,Ethiopia,Approved,,,30,,2021-08-21 09:23:52,
136,2021-04-01 00:00:00,,11,Major,33,France,Approved,,,30,,2021-08-21 09:23:52,
137,2021-04-01 00:00:00,,11,Major,49,Germany,Approved,,,30,,2021-08-21 09:23:52,
138,2021-04-01 00:00:00,,11,Major,233,Ghana,Approved,,,30,,2021-08-21 09:23:52,
139,2021-04-01 00:00:00,,11,Major,30,Greece,Approved,,,30,,2021-08-21 09:23:52,
140,2021-04-01 00:00:00,,11,Major,852,HONG KONG,Approved,,,30,,2021-08-21 09:23:52,
141,2021-04-01 00:00:00,,11,Major,91,INDIA,Approved,,,30,,2021-08-21 09:23:52,
142,2021-04-01 00:00:00,,11,Major,98,Iran,Approved,,,30,,2021-08-21 09:23:52,
143,2021-04-01 00:00:00,,11,Major,964,IRAQ,Approved,,,30,,2021-08-21 09:23:52,
144,2021-04-01 00:00:00,,11,Major,972,Israel,Approved,,,30,,2021-08-21 09:23:52,
145,2021-04-01 00:00:00,,11,Major,39,Italy,Approved,,,30,,2021-08-21 09:23:52,
146,2021-04-01 00:00:00,,11,Major,962,Jordan,Approved,,,30,,2021-08-21 09:23:52,
147,2021-04-01 00:00:00,,11,Major,254,KENYA,Approved,,,30,,2021-08-21 09:23:52,
148,2021-04-01 00:00:00,,11,Major,60,MALAYSIA,Approved,,,30,,2021-08-21 09:23:52,
149,2021-04-01 00:00:00,,11,Major,356,Malta,Approved,,,30,,2021-08-21 09:23:52,
150,2021-04-01 00:00:00,,11,Major,230,Mauritius,Approved,,,30,,2021-08-21 09:23:52,
151,2021-04-01 00:00:00,,11,Major,212,Morocco,Approved,,,30,,2021-08-21 09:23:52,
152,2021-04-01 00:00:00,,11,Major,31,Netherlands,Approved,,,30,,2021-08-21 09:23:52,
153,2021-04-01 00:00:00,,11,Major,234,Nigeria,Approved,,,30,,2021-08-21 09:23:52,
154,2021-04-01 00:00:00,,11,Major,968,Oman,Approved,,,30,,2021-08-21 09:23:52,
155,2021-04-01 00:00:00,,11,Major,92,PAKISTAN,Approved,,,30,,2021-08-21 09:23:52,
156,2021-04-01 00:00:00,,11,Major,351,Portugal,Approved,,,30,,2021-08-21 09:23:52,
157,2021-04-01 00:00:00,,11,Major,974,QATAR,Approved,,,30,,2021-08-21 09:23:52,
158,2021-04-01 00:00:00,,11,Major,271,Reunion,Approved,,,30,,2021-08-21 09:23:52,
159,2021-04-01 00:00:00,,11,Major,270,Russian Federation,Approved,,,30,,2021-08-21 09:23:52,
160,2021-04-01 00:00:00,,11,Major,966,SAUDI ARABIA,Approved,,,30,,2021-08-21 09:23:52,
161,2021-04-01 00:00:00,,11,Major,248,SEYCHELLES,Approved,,,30,,2021-08-21 09:23:52,
162,2021-04-01 00:00:00,,11,Major,65,SINGAPORE,Approved,,,30,,2021-08-21 09:23:52,
163,2021-04-01 00:00:00,,11,Major,27,South Africa,Approved,,,30,,2021-08-21 09:23:52,
164,2021-04-01 00:00:00,,11,Major,82,SOUTH KOREA,Approved,,,30,,2021-08-21 09:23:52,
165,2021-04-01 00:00:00,,11,Major,34,Spain,Approved,,,30,,2021-08-21 09:23:52,
166,2021-04-01 00:00:00,,11,Major,94,SRI LANKA,Approved,,,30,,2021-08-21 09:23:52,
167,2021-04-01 00:00:00,,11,Major,249,SUDAN,Approved,,,30,,2021-08-21 09:23:52,
168,2021-04-01 00:00:00,,11,Major,886,TAIWAN,Approved,,,30,,2021-08-21 09:23:52,
169,2021-04-01 00:00:00,,11,Major,255,TANZNIA,Approved,,,30,,2021-08-21 09:23:52,
170,2021-04-01 00:00:00,,11,Major,66,Thailand,Approved,,,30,,2021-08-21 09:23:52,
171,2021-04-01 00:00:00,,11,Major,228,Togo,Approved,,,30,,2021-08-21 09:23:52,
172,2021-04-01 00:00:00,,11,Major,1868,Trinidad And Tobago,Approved,,,30,,2021-08-21 09:23:52,
173,2021-04-01 00:00:00,,11,Major,90,Turkey,Approved,,,30,,2021-08-21 09:23:52,
174,2021-04-01 00:00:00,,11,Major,380,Ukraine,Approved,,,30,,2021-08-21 09:23:52,
175,2021-04-01 00:00:00,,11,Major,971,UNITED ARAB EMIRATES,Approved,,,30,,2021-08-21 09:23:52,
176,2021-04-01 00:00:00,,11,Major,44,United Kingdom,Approved,,,30,,2021-08-21 09:23:52,
177,2021-04-01 00:00:00,,11,Major,1340,United States,Approved,,,30,,2021-08-21 09:23:52,
178,2021-04-01 00:00:00,,11,Major,84,Viet Nam,Approved,,,30,,2021-08-21 09:23:52,
179,2021-04-01 00:00:00,,11,Major,967,YEMEN,Approved,,,30,,2021-08-21 09:23:52,
180,2021-05-01 00:00:00,,11,Major,973,BAHRAIN,Approved,,,30,,2021-08-23 14:45:36,
181,2021-05-01 00:00:00,,11,Major,880,Bangladesh,Approved,,,30,,2021-08-23 14:45:36,
182,2021-05-01 00:00:00,,11,Major,32,Belgium,Approved,,,30,,2021-08-23 14:45:36,
183,2021-05-01 00:00:00,,11,Major,229,Benin,Approved,,,30,,2021-08-23 14:45:36,
184,2021-05-01 00:00:00,,11,Major,86,China,Approved,,,30,,2021-08-23 14:45:36,
185,2021-05-01 00:00:00,,11,Major,269,COMOROS,Approved,,,30,,2021-08-23 14:45:36,
186,2021-05-01 00:00:00,,11,Major,242,Congo,Approved,,,30,,2021-08-23 14:45:36,
187,2021-05-01 00:00:00,,11,Major,253,Djibouti,Approved,,,30,,2021-08-23 14:45:36,
188,2021-05-01 00:00:00,,11,Major,20,Egypt,Approved,,,30,,2021-08-23 14:45:36,
189,2021-05-01 00:00:00,,11,Major,251,Ethiopia,Approved,,,30,,2021-08-23 14:45:36,
190,2021-05-01 00:00:00,,11,Major,33,France,Approved,,,30,,2021-08-23 14:45:36,
191,2021-05-01 00:00:00,,11,Major,49,Germany,Approved,,,30,,2021-08-23 14:45:36,
192,2021-05-01 00:00:00,,11,Major,233,Ghana,Approved,,,30,,2021-08-23 14:45:36,
193,2021-05-01 00:00:00,,11,Major,30,Greece,Approved,,,30,,2021-08-23 14:45:36,
194,2021-05-01 00:00:00,,11,Major,852,HONG KONG,Approved,,,30,,2021-08-23 14:45:36,
195,2021-05-01 00:00:00,,11,Major,91,INDIA,Approved,,,30,,2021-08-23 14:45:36,
196,2021-05-01 00:00:00,,11,Major,98,Iran,Approved,,,30,,2021-08-23 14:45:36,
197,2021-05-01 00:00:00,,11,Major,964,IRAQ,Approved,,,30,,2021-08-23 14:45:36,
198,2021-05-01 00:00:00,,11,Major,972,Israel,Approved,,,30,,2021-08-23 14:45:36,
199,2021-05-01 00:00:00,,11,Major,39,Italy,Approved,,,30,,2021-08-23 14:45:36,
200,2021-05-01 00:00:00,,11,Major,962,Jordan,Approved,,,30,,2021-08-23 14:45:36,
201,2021-05-01 00:00:00,,11,Major,254,Kenya,Approved,,,30,,2021-08-23 14:45:36,
202,2021-05-01 00:00:00,,11,Major,82,"Korea, South",Approved,,,30,,2021-08-23 14:45:36,
203,2021-05-01 00:00:00,,11,Major,60,Malaysia,Approved,,,30,,2021-08-23 14:45:36,
204,2021-05-01 00:00:00,,11,Major,356,Malta,Approved,,,30,,2021-08-23 14:45:36,
205,2021-05-01 00:00:00,,11,Major,230,Mauritius,Approved,,,30,,2021-08-23 14:45:36,
206,2021-05-01 00:00:00,,11,Major,212,Morocco,Approved,,,30,,2021-08-23 14:45:36,
207,2021-05-01 00:00:00,,11,Major,95,Myanmar,Approved,,,30,,2021-08-23 14:45:36,
208,2021-05-01 00:00:00,,11,Major,31,Netherlands,Approved,,,30,,2021-08-23 14:45:36,
209,2021-05-01 00:00:00,,11,Major,234,Nigeria,Approved,,,30,,2021-08-23 14:45:36,
210,2021-05-01 00:00:00,,11,Major,968,Oman,Approved,,,30,,2021-08-23 14:45:36,
211,2021-05-01 00:00:00,,11,Major,92,Pakistan,Approved,,,30,,2021-08-23 14:45:36,
212,2021-05-01 00:00:00,,11,Major,974,QATAR,Approved,,,30,,2021-08-23 14:45:36,
213,2021-05-01 00:00:00,,11,Major,271,Reunion,Approved,,,30,,2021-08-23 14:45:36,
214,2021-05-01 00:00:00,,11,Major,270,Russian Federation,Approved,,,30,,2021-08-23 14:45:36,
215,2021-05-01 00:00:00,,11,Major,966,Saudi Arabia,Approved,,,30,,2021-08-23 14:45:36,
216,2021-05-01 00:00:00,,11,Major,248,Seychelles,Approved,,,30,,2021-08-23 14:45:36,
217,2021-05-01 00:00:00,,11,Major,65,SINGAPORE,Approved,,,30,,2021-08-23 14:45:36,
218,2021-05-01 00:00:00,,11,Major,27,South Africa,Approved,,,30,,2021-08-23 14:45:36,
219,2021-05-01 00:00:00,,11,Major,34,Spain,Approved,,,30,,2021-08-23 14:45:36,
220,2021-05-01 00:00:00,,11,Major,94,Sri lanka,Approved,,,30,,2021-08-23 14:45:36,
221,2021-05-01 00:00:00,,11,Major,886,TAIWAN,Approved,,,30,,2021-08-23 14:45:36,
222,2021-05-01 00:00:00,,11,Major,255,"Tanzania, United Republic of",Approved,,,30,,2021-08-23 14:45:36,
223,2021-05-01 00:00:00,,11,Major,66,Thailand,Approved,,,30,,2021-08-23 14:45:36,
224,2021-05-01 00:00:00,,11,Major,228,Togo,Approved,,,30,,2021-08-23 14:45:36,
225,2021-05-01 00:00:00,,11,Major,1868,Trinidad And Tobago,Approved,,,30,,2021-08-23 14:45:36,
226,2021-05-01 00:00:00,,11,Major,90,Turkey,Approved,,,30,,2021-08-23 14:45:36,
227,2021-05-01 00:00:00,,11,Major,380,Ukraine,Approved,,,30,,2021-08-23 14:45:36,
228,2021-05-01 00:00:00,,11,Major,971,United Arab Emirates,Approved,,,30,,2021-08-23 14:45:36,
229,2021-05-01 00:00:00,,11,Major,44,United Kingdom,Approved,,,30,,2021-08-23 14:45:36,
230,2021-05-01 00:00:00,,11,Major,1340,United States,Approved,,,30,,2021-08-23 14:45:36,
231,2021-05-01 00:00:00,,11,Major,84,Viet Nam,Approved,,,30,,2021-08-23 14:45:36,
232,2020-04-01 00:00:00,,11,Major,973,Bahrain,Approved,,,30,,2021-08-27 11:38:46,
233,2020-04-01 00:00:00,,11,Major,880,Bangladesh,Approved,,,30,,2021-08-27 11:38:46,
234,2020-04-01 00:00:00,,11,Major,32,Belgium,Approved,,,30,,2021-08-27 11:38:46,
235,2020-04-01 00:00:00,,11,Major,229,Benin,Approved,,,30,,2021-08-27 11:38:46,
236,2020-04-01 00:00:00,,11,Major,86,CHINA,Approved,,,30,,2021-08-27 11:38:46,
237,2020-04-01 00:00:00,,11,Major,242,Congo,Approved,,,30,,2021-08-27 11:38:46,
238,2020-04-01 00:00:00,,11,Major,253,Djibouti,Approved,,,30,,2021-08-27 11:38:46,
239,2020-04-01 00:00:00,,11,Major,20,Egypt,Approved,,,30,,2021-08-27 11:38:46,
240,2020-04-01 00:00:00,,11,Major,33,France,Approved,,,30,,2021-08-27 11:38:46,
241,2020-04-01 00:00:00,,11,Major,49,Germany,Approved,,,30,,2021-08-27 11:38:46,
242,2020-04-01 00:00:00,,11,Major,233,Ghana,Approved,,,30,,2021-08-27 11:38:46,
243,2020-04-01 00:00:00,,11,Major,30,Greece,Approved,,,30,,2021-08-27 11:38:46,
244,2020-04-01 00:00:00,,11,Major,852,HONG KONG,Approved,,,30,,2021-08-27 11:38:46,
245,2020-04-01 00:00:00,,11,Major,91,INDIA,Approved,,,30,,2021-08-27 11:38:46,
246,2020-04-01 00:00:00,,11,Major,98,Iran,Approved,,,30,,2021-08-27 11:38:46,
247,2020-04-01 00:00:00,,11,Major,972,Israel,Approved,,,30,,2021-08-27 11:38:46,
248,2020-04-01 00:00:00,,11,Major,39,Italy,Approved,,,30,,2021-08-27 11:38:46,
249,2020-04-01 00:00:00,,11,Major,254,Kenya,Approved,,,30,,2021-08-27 11:38:46,
250,2020-04-01 00:00:00,,11,Major,60,MALAYSIA,Approved,,,30,,2021-08-27 11:38:46,
251,2020-04-01 00:00:00,,11,Major,356,Malta,Approved,,,30,,2021-08-27 11:38:46,
252,2020-04-01 00:00:00,,11,Major,230,Mauritius,Approved,,,30,,2021-08-27 11:38:46,
253,2020-04-01 00:00:00,,11,Major,212,Morocco,Approved,,,30,,2021-08-27 11:38:46,
254,2020-04-01 00:00:00,,11,Major,95,Myanmar,Approved,,,30,,2021-08-27 11:38:46,
255,2020-04-01 00:00:00,,11,Major,31,Netherlands,Approved,,,30,,2021-08-27 11:38:46,
256,2020-04-01 00:00:00,,11,Major,234,Nigeria,Approved,,,30,,2021-08-27 11:38:46,
257,2020-04-01 00:00:00,,11,Major,968,Oman,Approved,,,30,,2021-08-27 11:38:46,
258,2020-04-01 00:00:00,,11,Major,92,Pakistan,Approved,,,30,,2021-08-27 11:38:46,
259,2020-04-01 00:00:00,,11,Major,974,Qatar,Approved,,,30,,2021-08-27 11:38:46,
260,2020-04-01 00:00:00,,11,Major,271,Reunion,Approved,,,30,,2021-08-27 11:38:46,
261,2020-04-01 00:00:00,,11,Major,270,Russian Federation,Approved,,,30,,2021-08-27 11:38:46,
262,2020-04-01 00:00:00,,11,Major,966,Saudi Arabia,Approved,,,30,,2021-08-27 11:38:46,
263,2020-04-01 00:00:00,,11,Major,248,Seychelles,Approved,,,30,,2021-08-27 11:38:46,
264,2020-04-01 00:00:00,,11,Major,65,SINGAPORE,Approved,,,30,,2021-08-27 11:38:46,
265,2020-04-01 00:00:00,,11,Major,27,South Africa,Approved,,,30,,2021-08-27 11:38:46,
266,2020-04-01 00:00:00,,11,Major,82,SOUTH KOREA,Approved,,,30,,2021-08-27 11:38:46,
267,2020-04-01 00:00:00,,11,Major,34,Spain,Approved,,,30,,2021-08-27 11:38:46,
268,2020-04-01 00:00:00,,11,Major,94,Sri Lanka,Approved,,,30,,2021-08-27 11:38:46,
269,2020-04-01 00:00:00,,11,Major,886,TAIWAN,Approved,,,30,,2021-08-27 11:38:46,
